,From,Forn_name,To,To_name,Distance,Distance_val,duration,duration_val,status
53386,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJsy_13LdZwokRIOr9lBXLY9Y,Fischbach Gallery,3.0 mi,4881,13 mins,760,OK
53387,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJoW8duIVZwokRDqKRPbNOM9E,Sperone Westwater,1.7 mi,2696,15 mins,890,OK
53388,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJcXGe4Y5ZwokRCR-Yzx1m-SE,Staley-Wise Gallery,1.4 mi,2174,12 mins,692,OK
53389,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJs5ukdLhZwokRR5fBgFl8K3E,Tanya Bonakdar Gallery,2.6 mi,4221,10 mins,620,OK
53390,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJTQikV_RZwokRv1Ufiev2Eoo,Art Projects International,0.9 mi,1495,5 mins,279,OK
53391,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJQSfDAIdZwokRruYOCAMp68Q,Woodward Gallery,1.6 mi,2589,14 mins,850,OK
53392,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJxROQUp9ZwokRHREc95HPxiM,Talwar Gallery,2.7 mi,4308,17 mins,1047,OK
53393,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ2cJojbdZwokRJF3KrrBFnF0,Metro Pictures,3.2 mi,5114,14 mins,811,OK
53394,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJt6X_dbhZwokRYfJrTeGlp6g,Casey Kaplan Inc,2.8 mi,4431,17 mins,990,OK
53395,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJNwg-C-dYwokR7pFow7mu9cc,Ubu Gallery,5.9 mi,9452,16 mins,948,OK
53396,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJg8J0MipZwokRO03w0rQvXJc,SculptureCenter,6.8 mi,10930,23 mins,1373,OK
53397,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJR2H3eTFawokRb0FeIuvN0jw,Smack Mellon,2.1 mi,3362,12 mins,717,OK
53398,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJK9SLWolZwokRfLobp8up_mg,Swiss Institute,2.5 mi,3990,17 mins,996,OK
53399,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJO7j_kiBawokR_ZYBzw_UkyA,Postmasters Gallery,0.8 mi,1253,6 mins,335,OK
53400,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJi1gQm4pZwokRZbGY348g_r8,Apexart,0.7 mi,1127,5 mins,275,OK
53401,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJn-Ah-fVYwokRQSdL1eSJzdU,Museum of Biblical Art,5.1 mi,8142,24 mins,1461,OK
53402,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJIdDbQENnwokRbCypkvjzglk,Resorts World Casino New York City,25.8 mi,41468,39 mins,2361,OK
53403,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJh7tBHr7ywokR4hFTwLzlguk,Empire City Casino,18.8 mi,30328,33 mins,1967,OK
53404,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJtzOQqGdnwokRpO7AXGJCjnc,紐約市雲頂世界賭場,25.8 mi,41512,40 mins,2374,OK
53405,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJd_ukxHtkwokRRhu0GlALOgY,Ace & Jack Casino Theme Night Party Rentals NY NJ CT PA,24.9 mi,40034,45 mins,2706,OK
53406,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ36JPOKZZwokRtqFVlZpq8k4,Big Deal Casino,2.9 mi,4746,18 mins,1108,OK
53407,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJwVXsWDxbwokR5Ygbs0GgVNI,Online Casino New York,x,x,x,x,NOT_FOUND
53408,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJAa8A9U9nwokRm219Af30J4A,NYRA Bets,25.7 mi,41347,39 mins,2342,OK
53409,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJe7tPPCMx6IkRWXNsVSqhJXg,CAZZNY Events,21.4 mi,34387,41 mins,2489,OK
53410,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJkZ00vNdFwokR3rqZdENC9Z0,New Yorc City Guggenheim Museum,13.7 mi,22034,28 mins,1696,OK
53411,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJWyAGC8B7wokRVnxMJBl9-qI,Ace Deuce Casinos,36.9 mi,59418,1 hour 0 mins,3603,OK
53412,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ0U2AQ75dwokRDYkz9MyoArc,Carib-Inn Tennis Club & Casino,25.5 mi,41056,40 mins,2370,OK
53413,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJy3d0-yNnwokRqjtXbx3Jtvs,Equestris,25.8 mi,41569,40 mins,2420,OK
53414,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJPXAb-rhmwokRA8gRTeZqgWU,Cozy 1br mins from CASINO JFK & NYC,28.1 mi,45184,42 mins,2540,OK
53415,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJBUJLolKRwokRCIrIkXtAmAU,1800 Casinos LLC,29.9 mi,48063,47 mins,2821,OK
53416,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJed2A-haBwokRV7ehRoS-3SQ,Palm Casino's USA,30.0 mi,48237,49 mins,2930,OK
53417,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJb8Jg9pZYwokR-qHGtvSkLzs,The Metropolitan Museum of Art,9.0 mi,14425,27 mins,1615,OK
53418,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJi4hYtB32wokR1Npx_Tv7phk,Museum of the City of New York,8.9 mi,14321,26 mins,1577,OK
53419,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJKxDbe_lYwokRVf__s8CPn-o,The Museum of Modern Art,4.1 mi,6595,26 mins,1561,OK
53420,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJlaRS3IVZwokR2llMD6dCt-U,New Museum,1.6 mi,2606,14 mins,868,OK
53421,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJCXoPsPRYwokRsV1MYnKBfaI,American Museum of Natural History,6.2 mi,10002,27 mins,1597,OK
53422,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJIVEyfY5YwokRXqcWLrl5XVA,New-York Historical Society,6.2 mi,10000,26 mins,1571,OK
53423,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJxY5cO6JYwokRPeVk85UNj2g,The Jewish Museum,8.5 mi,13655,25 mins,1479,OK
53424,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJmZ5emqJYwokRuDz79o0coAQ,Solomon R. Guggenheim Museum,8.6 mi,13909,25 mins,1510,OK
53425,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJN3MJ6pRYwokRiXg91flSP8Y,Whitney Museum of American Art,2.4 mi,3893,10 mins,600,OK
53426,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJD4QSVbxZwokRaFPDajZtIaI,Rubin Museum of Art,2.3 mi,3762,14 mins,824,OK
53427,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJdThqNVVawokRFk58UQOvtuM,New York Transit Museum,2.3 mi,3685,10 mins,622,OK
53428,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ20bVJYdZwokRhI7esP3mYM0,Tenement Museum,1.7 mi,2752,14 mins,835,OK
53429,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJHRH97uxYwokR6CBeDyn1jtg,The Frick Collection,7.2 mi,11545,25 mins,1503,OK
53430,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJyTmcRApbwokR-oXJRqpVI8Y,Brooklyn Museum,4.2 mi,6770,23 mins,1394,OK
53431,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ01_9-ZdYwokRL2JrA28GJp8,Neue Galerie,8.8 mi,14136,26 mins,1549,OK
53432,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJsT8qSaJYwokR-m20OGJUKCA,Cooper Hewitt Smithsonian Design Museum,8.5 mi,13638,25 mins,1486,OK
53433,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ3453OAdZwokRja92OOKCugM,The Morgan Library & Museum,5.1 mi,8180,20 mins,1183,OK
53434,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJYTeZ_BFawokRe_SRVX_pKIs,Museum of Jewish Heritage,1.0 mi,1686,6 mins,362,OK
53435,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJgVtmM_ZYwokRcJJnebe5KX8,Museum of Arts and Design,4.7 mi,7607,24 mins,1412,OK
53436,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJsblxMfNZwokRBLOhQZRjwtE,New York City Fire Museum,1.3 mi,2074,7 mins,441,OK
53437,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJK6bycAH0wokRrSnflfrnkZE,The Met Cloisters,11.8 mi,18975,28 mins,1679,OK
53438,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJwfbFiiNZwokRN8hnF940DbY,MoMA PS1,6.4 mi,10305,20 mins,1227,OK
53439,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",4.7 mi,7637,22 mins,1314,OK
53440,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJCWqa2ppZwokRj3c3kcIR9x4,Merchant's House Museum,2.1 mi,3322,14 mins,816,OK
53441,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJrd5vvolZwokRLR4z0Ui4KFs,Museum of Chinese in America,1.1 mi,1796,9 mins,538,OK
53442,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ_ShwXw32wokRQJpaKAIcCOo,The Studio Museum in Harlem,10.9 mi,17529,28 mins,1653,OK
53443,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ4zGFAZpYwokRGUGph3Mf37k,Central Park,6.5 mi,10534,23 mins,1381,OK
53444,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJL1DP2C72wokRh3Lfn4T0Z3w,Riverside Park,5.5 mi,8894,21 mins,1238,OK
53445,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJjX494pBZwokRGH620d9eYfo,Washington Square Park,1.7 mi,2800,11 mins,650,OK
53446,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJpUOPMe7zwokRJUQfPbEU1CI,Inwood Hill Park,12.3 mi,19822,28 mins,1693,OK
53447,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJcUYGvftYwokRXvGL1B_cN2o,Paley Park,6.0 mi,9581,23 mins,1379,OK
53448,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJixKvYBz2wokRTl_OIWH09SM,New York City Department of Parks and Recreation,8.9 mi,14249,26 mins,1565,OK
53449,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJvbGg56pZwokRp_E3JbivnLQ,Bryant Park,3.4 mi,5421,21 mins,1249,OK
53450,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ0zHAy2_2wokROHSUG_3UnEw,St. Nicholas Park,10.7 mi,17219,27 mins,1609,OK
53451,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJvf6v7bZbwokRUO0-u24i73g,Fort Greene Park,2.6 mi,4211,13 mins,800,OK
53452,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJPTmIHRX2wokR9QxLoOD3rRc,Morningside Park,8.8 mi,14091,29 mins,1712,OK
53453,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJwxkbavVYwokRxNHJxnWpGkk,Richard Tucker Park,5.2 mi,8291,25 mins,1506,OK
53454,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJEQ6kk8dYwokRVW7W8Xj-lqw,John Jay Park,6.6 mi,10592,21 mins,1257,OK
53455,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJGaiaEONYwokR68EFhU8zSNc,Greenacre Park,5.5 mi,8784,19 mins,1127,OK
53456,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJNUwaa-pZwokRh_DHYDHBWkc,Pier 51 at Hudson River Park,2.5 mi,4050,11 mins,658,OK
53457,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJjd5CmEJMwokR3q_qsj1h3Dk,Willowbrook Park,16.4 mi,26329,31 mins,1862,OK
53458,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJp4cnbw70wokRu6e-fPdL-Vo,Roberto Clemente State Park,13.9 mi,22449,30 mins,1816,OK
53459,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJO1DvZlyKwokRCDbATn5FzJA,Little Bay Park,18.3 mi,29413,39 mins,2345,OK
53460,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJWd6m8RNbwokRI-rn2FyfgBM,Concert Grove,6.8 mi,10948,21 mins,1239,OK
53461,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJH8eOxZ9ZwokR1GxjNrdIyLQ,Stuyvesant Square Park,2.8 mi,4561,19 mins,1116,OK
53462,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJJ6b4_0dEwokR3RI76Ea93dw,Asser Levy Park,14.3 mi,22936,26 mins,1550,OK
53463,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJcwaRMItZwokRcUerenHZUpo,Albert Capsouto Park,1.3 mi,2062,7 mins,435,OK
53464,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJTZ18cAH0wokR1HfVR86mzEA,Fort Tryon Park,11.6 mi,18730,28 mins,1653,OK
53465,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJyyVUUx5awokR8hYrIfrOwhU,Duane Park,0.8 mi,1316,5 mins,301,OK
53466,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJQ7Dz7xpawokRZdJQSi7_yK0,Pumphouse Park,0.7 mi,1096,4 mins,263,OK
53467,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJv8mWqY9YwokRIzh7-8yBA14,Theodore Roosevelt Park,6.3 mi,10072,27 mins,1617,OK
53468,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJHa6lPAz2wokRlRyxNExaJbQ,Marcus Garvey Park,10.6 mi,17110,25 mins,1518,OK
53469,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ4zHNix5awokR7eEBmC26WSQ,Washington Market Park,0.5 mi,771,3 mins,169,OK
53470,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJYfqGML5ZwokRYK2jK8PObFc,Jackson Square Park,2.2 mi,3566,11 mins,664,OK
53471,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJI45ivSf0wokRMw68yH4_DEo,Highbridge Park,11.1 mi,17879,28 mins,1659,OK
53472,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJSztkP5VZwokRXVSH9NrC_Xs,Abingdon Square,2.1 mi,3330,10 mins,570,OK
53473,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJja2OEiFawokRqvKkBrwmrFo,Thomas Paine Park,1.1 mi,1835,9 mins,535,OK
53474,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJzyx69P9hwokRMP73UTW2hTA,Alley Pond Park,19.6 mi,31488,37 mins,2210,OK
53475,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJd5pPt3pDwokRdQveRDE63-g,Marine Park,10.3 mi,16516,33 mins,1981,OK
53476,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJd_J7XBdawokRpAdtBwzIx0s,Zuccotti Park,0.4 mi,671,4 mins,225,OK
53477,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJbz0E5T1awokRxx7gCMznjoM,Parks Dog Run,1.9 mi,3007,6 mins,384,OK
53478,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJl7IPOQ9ewokRTrH0Stn1Rhg,Forest Park,13.3 mi,21349,35 mins,2093,OK
53479,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJZQD10CZawokRCuvDW1oLE-Y,Columbus Park,1.1 mi,1823,9 mins,555,OK
53480,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ5bQPhMdZwokRkTwKhVxhP1g,The High Line,2.4 mi,3835,10 mins,577,OK
53481,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJwaaRmmdewokRTRadCEvkHnA,Juniper Valley Park,9.4 mi,15103,30 mins,1820,OK
53482,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJX0-MTYZZwokR0L585ip8P18,Sara D. Roosevelt Park,1.6 mi,2570,13 mins,797,OK
53483,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ6ZV3WUD2wokRd56jEa1BSjg,Sakura Park,8.6 mi,13816,27 mins,1593,OK
53484,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ0yDZfqCMwokR4_gc794XRHA,Pelham Bay Park,18.8 mi,30226,34 mins,2056,OK
53485,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJuwazLZ9ZwokRoDhp6p5_XCo,Union Square Park,2.4 mi,3791,15 mins,876,OK
53486,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJhTKnW1pfwokRybwkvof4QWs,Astoria Park,12.5 mi,20176,28 mins,1709,OK
53487,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJAYbjmwlbwokReniI6h1d49E,Mount Prospect Park,4.1 mi,6592,23 mins,1364,OK
53488,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ7eAADSJawokRObgUbl1g6mk,Gantry Plaza State Park,6.7 mi,10822,23 mins,1351,OK
53489,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJne7UReFawokRVTnh7XKHt5k,South Slope Dog Run,5.6 mi,9091,15 mins,879,OK
53490,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJy4wBT4xZwokRlPlUcvHPRBE,Vesuvio Playground,1.3 mi,2142,11 mins,637,OK
53491,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ21_PURBawokRsSwjFUtw4i8,Battery Park City Parks,1.0 mi,1579,6 mins,336,OK
53492,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ2bbP6WdZwokR_GMDsF65Wf4,East River State Park Dog Run,5.4 mi,8658,22 mins,1324,OK
53493,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ6UIVsxVawokR3eZJUCIPr3E,New York Vietnam Veterans Memorial Plaza,1.0 mi,1636,9 mins,541,OK
53494,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJvcjmWLVYwokRFz2FMdi00cA,Socrates Sculpture Park,9.3 mi,14889,28 mins,1679,OK
53495,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJEeWrKalZwokRg6qlyNqcv2A,Greeley Square Park,2.9 mi,4724,18 mins,1075,OK
53496,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJraKL-BJawokREpxDmF5GcL4,Battery Park,1.1 mi,1739,6 mins,331,OK
53497,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJz1YttJJZwokRZtZyCKbuzMU,James J Walker Park,1.5 mi,2441,8 mins,459,OK
53498,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJt5Y1K3xLwokRcrFMDAs6WGo,Freshkills Park,22.7 mi,36498,36 mins,2160,OK
53499,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJFVr4xopZwokRXbYt0DfWPoU,Tribeca Park,1.0 mi,1659,7 mins,418,OK
53500,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJozrGZ2VawokRhCYCtqZjo2E,Governors Island Picnic Point,x,x,x,x,ZERO_RESULTS
53501,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJbZSkRNRbwokRdMAaOge7PUU,Corlears Hook Park,2.5 mi,3994,15 mins,896,OK
53502,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ61QpcwVZwokRKRSfanl07Ro,St. Vartan Park,4.5 mi,7226,14 mins,837,OK
53503,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJp3PsL_ZYwokRdBcE-3KTjrg,The Shops at Columbus Circle,4.7 mi,7530,23 mins,1376,OK
53504,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJUdrSNb5ZwokRsoOdOHCNBQk,Shopping Girlfriend NYC,3.8 mi,6145,19 mins,1156,OK
53505,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ6-70LKlZwokRzdXlGpoA_so,Manhattan Mall,2.9 mi,4724,18 mins,1061,OK
53506,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ4fd_MRpawokRHr3yLkECrOE,Westfield World Trade Center,338 ft,103,1 min,42,OK
53507,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJMQW5NIdLwokR8jmOUJsxtso,Staten Island Mall,17.6 mi,28323,35 mins,2100,OK
53508,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ48y8-TxawokROJTPwB3cxz8,South Street Seaport,0.8 mi,1252,8 mins,466,OK
53509,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJA7Ciw0tewokRWJrqRqhFJBs,Queens Center,10.8 mi,17398,26 mins,1585,OK
53510,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJixQeNIBNwokRItXUV8ujLjQ,The Mills at Jersey Gardens,16.9 mi,27277,31 mins,1871,OK
53511,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJCz0I15VYwokRWwJb-C1gnhA,"Michael's, The Consignment Shop for Women",7.6 mi,12184,26 mins,1550,OK
53512,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJh5ifHI9ZwokR_UFmNmGu77k,Artists & Fleas SoHo,1.8 mi,2886,12 mins,708,OK
53513,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJUa2ua45ZwokRuSqn852lHLw,Gabriella New York Bridal Salon,1.6 mi,2546,10 mins,613,OK
53514,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJlysAx4hZwokRQ9n294wZZRw,Creatures of Comfort,1.4 mi,2193,11 mins,676,OK
53515,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJIfKmQx1ZwokRAiuTngo5f_A,Diplomatic Duty Free Shops of New York,5.2 mi,8368,18 mins,1081,OK
53516,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ84o3QYZYwokRU4WDDB3U3xs,Town Shop Lingerie- Bra Fittings,5.8 mi,9394,23 mins,1403,OK
53517,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJEceghMBZwokR-SL1kz_fs_c,Jean Shop,1.1 mi,1817,9 mins,552,OK
53518,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ55edVx5awokRQSZUxYUFZd8,Lovely Bride New York,0.8 mi,1270,5 mins,286,OK
53519,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJlQngsxFgwokR04_HhWdf0Hc,Macy's eSpot Kiosk,14.9 mi,24059,36 mins,2170,OK
53520,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJaQPEGqVZwokRIKb19abLH7A,New York Vintage Inc,2.6 mi,4241,16 mins,941,OK
53521,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJNZvR1v5YwokRadepdoJ17Vg,The Shop at NBC Studios,5.9 mi,9575,24 mins,1418,OK
53522,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJrekR3-9YwokRzwy1f2cu1So,Genes Café Madison Avenue,6.5 mi,10405,22 mins,1331,OK
53523,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJiynfUJxZwokRMxyZrmpvJ1I,Cobblestones,3.7 mi,6018,17 mins,998,OK
53524,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJ0WA5C49ZwokRlwCBkmzkUdo,Housing Works Thrift Shops,1.4 mi,2298,12 mins,744,OK
53525,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJc1jRK5dZwokRankYrf0jb88,SHOP UNTITLED,1.9 mi,2990,11 mins,662,OK
53526,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJSfvCLKxZwokRJMq5NzUVYoc,Style Room NYC Shopping Tours,3.6 mi,5798,18 mins,1078,OK
53527,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJo_reqJRZwokRAHCtJNsmaXM,Housing Works Thrift Shops,1.8 mi,2839,8 mins,488,OK
53528,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJGfIczI1ZwokRTQYwO6wDF04,The Hat Shop,1.3 mi,2039,10 mins,599,OK
53529,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJEbZQeSj2wokR2SRfjJHS408,Housing Works Thrift Shops,6.7 mi,10802,24 mins,1410,OK
53530,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,ChIJsWyiBKZZwokRk2cvdrMELXY,ZTrend New York Shopping Tours,3.0 mi,4787,19 mins,1115,OK
